lewo,0.45618322491645813,0.4516353905200958,0.45470553636550903,0.4514022171497345,0.45428889989852905,0.4484628736972809,0.4548320174217224,0.44616609811782837,0.4556601941585541,0.4429698586463928,0.4567299485206604,0.44568920135498047,0.4569970965385437,0.4458777904510498,0.457413911819458,0.44580331444740295,0.4564898610115051,0.446283221244812,0.45669957995414734,0.4476165175437927,0.4561081528663635,0.44776666164398193,0.4567035138607025,0.44664832949638367,0.45591673254966736,0.4480099081993103,0.456569641828537,0.44849634170532227,0.4557071924209595,0.4478856027126312,0.4560781717300415,0.4460047781467438,0.45482081174850464,0.44384366273880005,0.45299193263053894,0.44713330268859863,0.4487166702747345,0.4435730576515198,0.4484133720397949,0.4473804533481598
lewo,0.3565538227558136,0.4136500358581543,0.3616769015789032,0.4160860776901245,0.3665432929992676,0.41904208064079285,0.37549418210983276,0.41732797026634216,0.3796471953392029,0.42043787240982056,0.38523390889167786,0.4220655560493469,0.3874223530292511,0.4234868288040161,0.39114925265312195,0.4229775667190552,0.3923909664154053,0.4207570254802704,0.3923339545726776,0.41904887557029724,0.39437335729599,0.416836142539978,0.39302417635917664,0.4172001779079437,0.39440321922302246,0.4147604703903198,0.39360707998275757,0.4140036702156067,0.3920769989490509,0.41155508160591125,0.3894994258880615,0.40848508477211,0.3847077786922455,0.40794819593429565,0.37949681282043457,0.4079165756702423,0.37171104550361633,0.4024129807949066,0.36229580640792847,0.3979223072528839
lewo,0.3635462820529938,0.397709459066391,0.367480605840683,0.4010064899921417,0.370898574590683,0.4036886692047119,0.3764232099056244,0.3960168659687042,0.37786710262298584,0.39284536242485046,0.37883201241493225,0.39165809750556946,0.37800490856170654,0.3894018828868866,0.38005155324935913,0.3879776895046234,0.3802218437194824,0.3905389904975891,0.38039013743400574,0.3923775851726532,0.3809976577758789,0.38825854659080505,0.38394999504089355,0.38824012875556946,0.3844079375267029,0.3884616494178772,0.3781125843524933,0.38864412903785706,0.37143370509147644,0.38722172379493713,0.366016685962677,0.38508716225624084,0.36133697628974915,0.3832741677761078,0.35592493414878845,0.3751749098300934,0.35250380635261536,0.37200987339019775,0.34689152240753174,0.36662524938583374
lewo,0.3615652918815613,0.3865576386451721,0.36781224608421326,0.387656033039093,0.38074785470962524,0.3905729353427887,0.3900969922542572,0.39377281069755554,0.3966856300830841,0.3925611972808838,0.3991885781288147,0.39048391580581665,0.3990156650543213,0.38929763436317444,0.40097036957740784,0.3876475989818573,0.3999805748462677,0.38753265142440796,0.4015064835548401,0.38686615228652954,0.40241819620132446,0.38634201884269714,0.4015626013278961,0.3854178488254547,0.40093713998794556,0.38510802388191223,0.400553822517395,0.38759011030197144,0.39905133843421936,0.3885895907878876,0.39606350660324097,0.38950812816619873,0.39078399538993835,0.38753896951675415,0.3835129737854004,0.38818952441215515,0.373554527759552,0.38902512192726135,0.3653470575809479,0.3864063322544098
lewo,0.37789931893348694,0.4076039791107178,0.38412052392959595,0.40644314885139465,0.3929062485694885,0.40880921483039856,0.40000900626182556,0.40454545617103577,0.40487411618232727,0.40979450941085815,0.4081172049045563,0.4096236526966095,0.41317975521087646,0.4069907069206238,0.4119710922241211,0.4088977575302124,0.4128851890563965,0.40525826811790466,0.41210317611694336,0.4055340886116028,0.4102409780025482,0.4064607620239258,0.41003578901290894,0.4049323797225952,0.4087366461753845,0.40528011322021484,0.40866443514823914,0.4045366048812866,0.4066788852214813,0.40271589159965515,0.404040664434433,0.4022256135940552,0.3965807557106018,0.4014701843261719,0.3841664493083954,0.3979862630367279,0.37389513850212097,0.3963855504989624,0.36191171407699585,0.39306318759918213
prawo,0.44597578048706055,0.40961727499961853,0.44725343585014343,0.4083339273929596,0.44754159450531006,0.4079393744468689,0.4480980932712555,0.4056099057197571,0.448427677154541,0.40534159541130066,0.44948866963386536,0.40644997358322144,0.44988948106765747,0.40710631012916565,0.44964516162872314,0.40764331817626953,0.44991713762283325,0.40666916966438293,0.4499293267726898,0.4071233570575714,0.449395090341568,0.4054003655910492,0.45001840591430664,0.40542641282081604,0.45145225524902344,0.40358617901802063,0.4567713141441345,0.4056187868118286,0.46066558361053467,0.4067617654800415,0.46770963072776794,0.409054696559906,0.47405171394348145,0.40941229462623596,0.4806905686855316,0.40861693024635315,0.4871130883693695,0.4084695875644684,0.49769294261932373,0.40608829259872437
prawo,0.5733961462974548,0.4091116487979889,0.5910886526107788,0.41130486130714417,0.6199234127998352,0.4214610755443573,0.6197593808174133,0.4237422049045563,0.6256657242774963,0.42281147837638855,0.6272535920143127,0.42902088165283203,0.6262562274932861,0.428270548582077,0.6227016448974609,0.4296512305736542,0.6205675601959229,0.42918330430984497,0.6180997490882874,0.42966416478157043,0.6115555167198181,0.4291933476924896,0.6038180589675903,0.43144169449806213,0.5958309769630432,0.4297090470790863,0.593147873878479,0.4296640455722809,0.5945706367492676,0.4289100468158722,0.5935466289520264,0.42583131790161133,0.5978150367736816,0.4227757155895233,0.6004180312156677,0.42302992939949036,0.6048651337623596,0.42249149084091187,0.6061403751373291,0.4259875416755676
prawo,0.613681435585022,0.43804439902305603,0.6197011470794678,0.44185853004455566,0.6232426762580872,0.4416557252407074,0.6529864072799683,0.4604407250881195,0.6509581208229065,0.4520186483860016,0.6470966339111328,0.44078367948532104,0.6432456970214844,0.4424687325954437,0.6330430507659912,0.4356209933757782,0.6184034943580627,0.4340631365776062,0.6061186790466309,0.43501970171928406,0.5894154906272888,0.4340529441833496,0.5804541110992432,0.43226832151412964,0.5727736353874207,0.4268050193786621,0.5721264481544495,0.42288511991500854,0.573482871055603,0.4224543869495392,0.5750027894973755,0.4267556965351105,0.5814933180809021,0.42909836769104004,0.5882667899131775,0.43459734320640564,0.594851553440094,0.43546757102012634,0.6038473844528198,0.4377649426460266
prawo,0.6206485629081726,0.4233176112174988,0.6438454985618591,0.4217587411403656,0.6546663641929626,0.42548221349716187,0.6641323566436768,0.43130189180374146,0.6535529494285583,0.4276668131351471,0.641252875328064,0.428367018699646,0.6226285099983215,0.43486687541007996,0.5986688137054443,0.43263450264930725,0.579079806804657,0.4279753267765045,0.5672847032546997,0.4267916679382324,0.5557224154472351,0.4216662347316742,0.547919750213623,0.4164178967475891,0.5453062057495117,0.4157724976539612,0.5449808239936829,0.4157352149486542,0.5450416803359985,0.4147645831108093,0.5478906631469727,0.41575887799263,0.549835205078125,0.41542816162109375,0.5591262578964233,0.41667741537094116,0.5703980922698975,0.42090675234794617,0.5868830680847168,0.42375612258911133
prawo,0.5041918754577637,0.4212290048599243,0.5018914937973022,0.4191517233848572,0.5026880502700806,0.4184224605560303,0.5039513111114502,0.4175724983215332,0.5050767064094543,0.42018717527389526,0.5076028108596802,0.41966021060943604,0.5092957019805908,0.4216237962245941,0.5122713446617126,0.42433011531829834,0.5133518576622009,0.42503049969673157,0.5156749486923218,0.4256189167499542,0.5198181867599487,0.4205273687839508,0.5233724117279053,0.4132743775844574,0.5328288078308105,0.4014568328857422,0.537979006767273,0.3905909061431885,0.5534682869911194,0.36438632011413574,0.5604302883148193,0.3471124768257141,0.5750133395195007,0.33556199073791504,0.5916373133659363,0.32592013478279114,0.6085345149040222,0.32371389865875244,0.6221999526023865,0.31681695580482483
